Timestamp,ELW_price,ELW_volume,Option_price,Option_volume,balance
2020-08-13 09:00:35.272971,190.0,-5000,1.86,2,9417.099999999899
2020-08-13 09:00:35.694854,190.0,-5000,1.86,2,9417.099999999899
2020-08-13 09:00:35.804238,190.0,-5000,1.86,2,9417.099999999899
2020-08-13 09:00:35.819862,190.0,-5000,1.85,2,14420.999999999902
2020-08-13 09:00:35.835481,190.0,-5000,1.85,2,14420.999999999902
2020-08-13 09:00:35.835481,190.0,-5000,1.85,2,14420.999999999902
2020-08-13 09:00:35.835481,190.0,-5000,1.85,2,14420.999999999902
2020-08-13 09:00:36.241743,195.0,-5000,1.86,2,34420.8499999999
2020-08-13 09:00:36.382380,190.0,-5000,1.84,2,19424.899999999907
2020-08-13 09:00:36.773007,195.0,-5000,1.86,2,34420.8499999999
2020-08-13 09:00:36.773007,195.0,-5000,1.86,2,34420.8499999999
2020-08-13 09:00:36.773007,195.0,-5000,1.86,2,34420.8499999999
2020-08-13 09:00:36.819884,195.0,-5000,1.86,2,34420.8499999999
2020-08-13 09:00:40.038721,195.0,-5000,1.88,2,24413.05
2020-08-13 09:00:40.351211,195.0,-5000,1.88,2,24413.05
2020-08-13 09:00:41.069983,195.0,-5000,1.9,2,14405.24999999999
2020-08-13 09:00:41.148146,195.0,-5000,1.89,2,19409.149999999998
2020-08-13 09:00:41.444988,195.0,-5000,1.89,2,19409.149999999998
2020-08-13 09:00:41.444988,195.0,-5000,1.89,2,19409.149999999998
2020-08-13 09:00:41.648122,195.0,-5000,1.89,2,19409.149999999998
2020-08-13 09:00:41.694995,195.0,-5000,1.89,2,19409.149999999998
2020-08-13 09:00:41.741872,195.0,-5000,1.89,2,19409.149999999998
2020-08-13 09:00:41.945001,195.0,-5000,1.9,2,14405.24999999999
2020-08-13 09:00:41.976249,195.0,-5000,1.9,2,14405.24999999999
2020-08-13 09:00:43.882551,200.0,-5000,1.92,2,29401.199999999983
2020-08-13 09:00:44.038802,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:00:45.320080,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:00:45.663847,200.0,-5000,1.9,2,39408.99999999999
2020-08-13 09:00:45.929467,195.0,-5000,1.9,2,14405.24999999999
2020-08-13 09:00:45.929467,195.0,-5000,1.9,2,14405.24999999999
2020-08-13 09:00:45.960723,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:00:51.195215,200.0,-5000,1.92,2,29401.199999999983
2020-08-13 09:00:52.023375,200.0,-5000,1.92,2,29401.199999999983
2020-08-13 09:00:52.538998,200.0,-5000,1.93,2,24397.299999999977
2020-08-13 09:00:52.710855,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:00:52.710855,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:00:53.445271,200.0,-5000,1.94,2,19393.399999999976
2020-08-13 09:00:53.867149,200.0,-5000,1.95,2,14389.49999999997
2020-08-13 09:00:53.976528,200.0,-5000,1.94,2,19393.399999999976
2020-08-13 09:00:54.007775,200.0,-5000,1.94,2,19393.399999999976
2020-08-13 09:00:54.304661,200.0,-5000,1.94,2,19393.399999999976
2020-08-13 09:00:54.304661,200.0,-5000,1.94,2,19393.399999999976
2020-08-13 09:00:54.414038,200.0,-5000,1.94,2,19393.399999999976
2020-08-13 09:00:55.132806,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:00:55.257806,205.0,-5000,1.96,2,34389.34999999996
2020-08-13 09:00:56.445369,200.0,-5000,1.99,2,-5626.100000000051
2020-08-13 09:00:56.820339,205.0,-5000,2.0,2,14373.749999999949
2020-08-13 09:00:56.835979,205.0,-5000,2.0,2,14373.749999999949
2020-08-13 09:00:58.085996,205.0,-5000,2.0,2,14373.749999999949
2020-08-13 09:00:58.586008,205.0,-5000,2.01,2,9369.850000000051
2020-08-13 09:00:58.586008,205.0,-5000,2.01,2,9369.850000000051
2020-08-13 09:00:58.601636,205.0,-5000,2.01,2,9369.850000000051
2020-08-13 09:01:01.351698,210.0,-5000,2.04,2,19361.89999999993
2020-08-13 09:01:01.351698,210.0,-5000,2.04,2,19361.89999999993
2020-08-13 09:01:01.351698,210.0,-5000,2.04,2,19361.89999999993
2020-08-13 09:01:01.492325,210.0,-5000,2.06,2,9354.099999999928
2020-08-13 09:01:03.461130,215.0,-5000,2.07,2,29353.95000000003
2020-08-13 09:01:03.539249,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:01:03.945510,215.0,-5000,2.07,2,29353.95000000003
2020-08-13 09:01:04.086133,210.0,-5000,2.05,2,14358.00000000003
2020-08-13 09:01:04.086133,210.0,-5000,2.05,2,14358.00000000003
2020-08-13 09:01:05.445558,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:05.898682,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:06.648699,210.0,-5000,2.1,2,-10661.500000000102
2020-08-13 09:01:06.679983,210.0,-5000,2.1,2,-10661.500000000102
2020-08-13 09:01:06.758129,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:06.789325,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:08.336233,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:01:09.289423,215.0,-5000,2.14,2,-5673.350000000117
2020-08-13 09:01:11.883187,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:13.055095,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:01:13.226973,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:13.883233,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:13.883233,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:13.898918,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:14.273867,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:14.383247,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:14.383247,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:14.398898,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:01:14.398898,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:01:14.414530,210.0,-5000,2.1,2,-10661.500000000102
2020-08-13 09:01:14.633263,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:14.992636,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:15.508283,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:01:15.695773,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:16.586433,220.0,-5000,2.11,2,34342.10000000001
2020-08-13 09:01:16.789552,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:19.008351,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:19.008351,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:19.023979,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:01:19.680246,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:20.883445,210.0,-5000,2.09,2,-5657.599999999986
2020-08-13 09:01:22.008422,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:22.008422,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:22.008422,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:22.820941,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:22.820941,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:22.836577,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:23.508463,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:23.680356,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:24.367852,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:25.789778,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:25.789778,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:25.789778,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:30.914883,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:30.961753,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:30.961753,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:30.961753,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:30.961753,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:30.977393,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:30.993012,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:30.993012,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:30.993012,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:31.008631,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.008676,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.008676,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.024325,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.024325,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.618066,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.633686,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:33.633686,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:34.883724,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:34.899341,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:35.946267,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:38.805684,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:38.821306,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:38.821306,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:39.180690,220.0,-5000,2.13,2,24334.3
