Timestamp,ELW_price,ELW_volume,Option_price,Option_volume,balance
2020-08-13 09:00:55.257806,205.0,-2500,1.96,1,17194.67499999998
2020-08-13 09:00:56.445369,200.0,-2500,1.99,1,-2813.0500000000256
2020-08-13 09:00:56.820339,205.0,-2500,2.0,1,7186.8749999999745
2020-08-13 09:00:56.835979,205.0,-2500,2.0,1,7186.8749999999745
2020-08-13 09:00:58.085996,205.0,-2500,2.0,1,7186.8749999999745
2020-08-13 09:00:58.586008,205.0,-2500,2.01,1,4684.925000000026
2020-08-13 09:00:58.586008,205.0,-2500,2.01,1,4684.925000000026
2020-08-13 09:00:58.601636,205.0,-2500,2.01,1,4684.925000000026
2020-08-13 09:01:01.351698,210.0,-2500,2.04,1,9680.949999999964
2020-08-13 09:01:01.351698,210.0,-2500,2.04,1,9680.949999999964
2020-08-13 09:01:01.351698,210.0,-2500,2.04,1,9680.949999999964
2020-08-13 09:01:01.492325,210.0,-2500,2.06,1,4677.049999999964
2020-08-13 09:01:03.461130,215.0,-2500,2.07,1,14676.975000000015
2020-08-13 09:01:03.539249,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:01:03.945510,215.0,-2500,2.07,1,14676.975000000015
2020-08-13 09:01:04.086133,210.0,-2500,2.05,1,7179.000000000015
2020-08-13 09:01:04.086133,210.0,-2500,2.05,1,7179.000000000015
2020-08-13 09:01:05.445558,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:05.898682,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:06.648699,210.0,-2500,2.1,1,-5330.750000000051
2020-08-13 09:01:06.679983,210.0,-2500,2.1,1,-5330.750000000051
2020-08-13 09:01:06.758129,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:06.789325,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:08.211241,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:08.336233,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:09.289423,215.0,-2500,2.14,1,-2836.6750000000584
2020-08-13 09:01:11.883187,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:11.883187,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:12.726959,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:13.055095,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:13.226973,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:13.883233,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:13.883233,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:13.898918,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:14.164503,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:14.273867,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:14.383247,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:14.383247,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:14.398898,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:14.398898,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:14.414530,210.0,-2500,2.1,1,-5330.750000000051
2020-08-13 09:01:14.633263,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:14.992636,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:15.508283,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:15.695773,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:16.586433,220.0,-2500,2.11,1,17171.050000000007
